Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1993	male	30	0.0023	0.01141	2.59	96338	1100	479037	4275285	44.38
1993	male	35	0.0029	0.01439	2.59	95239	1370	472898	3796247	39.86
1993	male	40	0.00372	0.01844	2.58	93869	1731	465163	3323349	35.4
1993	male	45	0.00487	0.02409	2.63	92138	2219	455423	2858187	31.02
1993	male	50	0.00732	0.03598	2.65	89918	3235	441976	2402764	26.72
1993	male	55	0.01149	0.05595	2.66	86683	4850	422085	1960787	22.62
1993	male	60	0.01807	0.08662	2.61	81834	7088	392260	1538702	18.8
1993	male	65	0.02778	0.13027	2.62	74745	9737	350559	1146442	15.34
1993	male	70	0.04141	0.18821	2.58	65008	12235	295464	795882	12.24
1993	male	75	0.06329	0.27384	2.54	52773	14451	228351	500418	9.48
1993	male	80	0.10066	0.40156	2.48	38322	15388	152880	272068	7.1
1993	male	85	0.15846	0.55845	2.36	22933	12807	80823	119188	5.2
1993	male	90	0.23829	0.7141	2.19	10126	7231	30345	38365	3.79
1993	male	95	0.34506	0.83946	1.94	2895	2430	7043	8020	2.77
1993	male	100	0.4675	0.91858	1.7	465	427	913	977	2.1
1993	male	105	0.5946	0.95992	1.47	38	36	61	63	1.67
1993	male	110	0.69459	1	1.44	2	2	2	2	1.44
1994	male	0	0.00905	0.00897	0.07	100000	897	99165	7244176	72.44
1994	male	1	0.00047	0.0019	1.67	99103	188	395973	7145011	72.1
1994	male	5	0.00022	0.00112	2.38	98915	111	494284	6749038	68.23
1994	male	10	0.00031	0.00154	2.93	98804	152	493706	6254754	63.3
1994	male	15	0.00125	0.00624	2.88	98652	616	491953	5761048	58.4
1994	male	20	0.00161	0.00804	2.47	98036	788	488191	5269095	53.75
1994	male	25	0.00172	0.00856	2.61	97248	833	484250	4780904	49.16
1994	male	30	0.0023	0.01145	2.59	96415	1104	479418	4296654	44.56
1994	male	35	0.00292	0.01448	2.6	95312	1380	473243	3817237	40.05
1994	male	40	0.00378	0.01874	2.58	93932	1760	465401	3343994	35.6
1994	male	45	0.00491	0.02426	2.6	92172	2236	455504	2878593	31.23
1994	male	50	0.0073	0.03589	2.66	89936	3228	442123	2423089	26.94
1994	male	55	0.01116	0.05436	2.66	86708	4713	422507	1980965	22.85
1994	male	60	0.01778	0.08529	2.63	81995	6993	393373	1558459	19.01
1994	male	65	0.02697	0.12676	2.63	75001	9507	352506	1165086	15.53
1994	male	70	0.04058	0.18475	2.58	65494	12100	298157	812580	12.41
1994	male	75	0.06121	0.26612	2.55	53394	14209	232150	514422	9.63
1994	male	80	0.09779	0.39296	2.5	39185	15398	157462	282273	7.2
1994	male	85	0.15553	0.55113	2.36	23787	13110	84291	124811	5.25
1994	male	90	0.23754	0.71167	2.18	10677	7599	31989	40520	3.8
1994	male	95	0.34471	0.83944	1.94	3079	2584	7497	8531	2.77
1994	male	100	0.4695	0.9197	1.69	494	455	968	1034	2.09
1994	male	105	0.59891	0.96099	1.47	40	38	64	66	1.66
1994	male	110	0.70038	1	1.43	2	2	2	2	1.43
1995	male	0	0.00856	0.00849	0.07	100000	849	99209	7265361	72.65
1995	male	1	0.00045	0.0018	1.63	99151	178	396182	7166153	72.28
1995	male	5	0.00022	0.00111	2.45	98973	110	494584	6769970	68.4
1995	male	10	0.00031	0.00153	2.97	98863	151	494009	6275386	63.48
1995	male	15	0.00118	0.00588	2.89	98712	581	492331	5781378	58.57
1995	male	20	0.00158	0.00789	2.49	98131	774	488708	5289047	53.9
1995	male	25	0.00167	0.00832	2.62	97357	810	484852	4800339	49.31
1995	male	30	0.00226	0.01122	2.6	96547	1083	480131	4315487	44.7
1995	male	35	0.00289	0.01437	2.61	95464	1372	474047	3835355	40.18
1995	male	40	0.00379	0.0188	2.6	94092	1769	466219	3361309	35.72
1995	male	45	0.00492	0.02431	2.59	92324	2244	456215	2895090	31.36
1995	male	50	0.00719	0.03536	2.65	90079	3186	442912	2438875	27.07
1995	male	55	0.01097	0.05346	2.65	86894	4646	423571	1995963	22.97
1995	male	60	0.01745	0.08377	2.62	82248	6890	394870	1572392	19.12
1995	male	65	0.02633	0.12394	2.64	75359	9340	354722	1177521	15.63
1995	male	70	0.04017	0.18298	2.57	66018	12080	300739	822800	12.46
1995	male	75	0.06086	0.26472	2.54	53938	14278	234622	522061	9.68
1995	male	80	0.0959	0.38706	2.51	39660	15351	160068	287439	7.25
1995	male	85	0.15538	0.55128	2.37	24309	13401	86249	127371	5.24
1995	male	90	0.23896	0.71434	2.19	10908	7792	32607	41122	3.77
1995	male	95	0.34988	0.84438	1.94	3116	2631	7520	8516	2.73
1995	male	100	0.47868	0.924	1.68	485	448	936	996	2.05
1995	male	105	0.61119	0.96374	1.45	37	36	58	60	1.63
1995	male	110	0.71409	1	1.4	1	1	2	2	1.4
1996	male	0	0.00829	0.00823	0.07	100000	823	99233	7316196	73.16
1996	male	1	0.00042	0.00168	1.67	99177	167	396321	7216963	72.77
1996	male	5	0.00022	0.00108	2.34	99010	107	494768	6820642	68.89
1996	male	10	0.00028	0.00141	2.92	98904	140	494228	6325874	63.96
1996	male	15	0.0011	0.00551	2.91	98764	544	492683	5831646	59.05
1996	male	20	0.00149	0.00744	2.45	98220	731	489237	5338963	54.36
1996	male	25	0.00149	0.0074	2.56	97489	721	485684	4849726	49.75
1996	male	30	0.00193	0.0096	2.63	96767	929	481629	4364042	45.1
1996	male	35	0.00254	0.01264	2.62	95838	1212	476302	3882413	40.51
1996	male	40	0.00347	0.01719	2.62	94626	1627	469254	3406110	36
1996	male	45	0.00477	0.02357	2.61	92999	2192	459765	2936856	31.58
1996	male	50	0.0068	0.03348	2.68	90807	3040	446970	2477091	27.28
1996	male	55	0.01071	0.05223	2.66	87767	4584	428101	2030121	23.13
1996	male	60	0.01721	0.08268	2.65	83182	6877	399721	1602019	19.26
1996	male	65	0.02566	0.12097	2.64	76305	9231	359701	1202298	15.76
1996	male	70	0.03963	0.18072	2.56	67074	12121	305853	842597	12.56
1996	male	75	0.06013	0.26222	2.56	54953	14410	239641	536744	9.77
1996	male	80	0.09375	0.38048	2.53	40543	15426	164539	297103	7.33
1996	male	85	0.15309	0.54558	2.37	25117	13704	89511	132564	5.28
1996	male	90	0.23858	0.71378	2.19	11414	8147	34148	43052	3.77
1996	male	95	0.35074	0.84539	1.94	3267	2762	7874	8905	2.73
1996	male	100	0.482	0.92559	1.67	505	467	970	1031	2.04
1996	male	105	0.61667	0.96493	1.44	38	36	59	61	1.61
1996	male	110	0.72075	1	1.39	1	1	2	2	1.39
1997	male	0	0.00822	0.00816	0.07	100000	816	99239	7365433	73.65
1997	male	1	0.0004	0.00158	1.64	99184	157	396364	7266194	73.26
1997	male	5	0.0002	0.00099	2.38	99027	98	494878	6869830	69.37
1997	male	10	0.00027	0.00135	2.91	98929	134	494366	6374952	64.44
